  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 0012                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.200     Re =     4.000 e 6     Ncrit =   6.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
   7.600   0.8614   0.00865   0.00392   0.0045   0.0232   0.9594
   7.750   0.8775   0.00877   0.00404   0.0049   0.0224   0.9654
   7.900   0.8938   0.00890   0.00417   0.0051   0.0214   0.9702
   8.050   0.9103   0.00904   0.00431   0.0054   0.0203   0.9748
   8.200   0.9272   0.00916   0.00443   0.0056   0.0198   0.9792
   8.350   0.9438   0.00929   0.00456   0.0058   0.0192   0.9829
   8.500   0.9622   0.00943   0.00471   0.0056   0.0186   0.9853
   8.650   0.9804   0.00959   0.00486   0.0055   0.0178   0.9878
   8.800   0.9983   0.00976   0.00502   0.0054   0.0170   0.9903
   8.950   1.0157   0.00990   0.00517   0.0054   0.0167   0.9927
   9.100   1.0340   0.01004   0.00532   0.0053   0.0164   0.9942
   9.250   1.0533   0.01021   0.00548   0.0049   0.0159   0.9951
   9.400   1.0725   0.01038   0.00565   0.0046   0.0154   0.9959
   9.550   1.0915   0.01057   0.00584   0.0042   0.0149   0.9967
   9.700   1.1103   0.01076   0.00603   0.0040   0.0143   0.9975
   9.850   1.1289   0.01095   0.00623   0.0037   0.0138   0.9983
  10.000   1.1477   0.01112   0.00641   0.0035   0.0136   0.9990
  10.150   1.1663   0.01131   0.00659   0.0032   0.0133   0.9996
  10.300   1.1839   0.01149   0.00679   0.0032   0.0130   1.0000
  10.450   1.1978   0.01167   0.00697   0.0040   0.0127   1.0000
  10.600   1.2118   0.01185   0.00716   0.0048   0.0124   1.0000
  10.750   1.2258   0.01205   0.00736   0.0055   0.0120   1.0000
  10.900   1.2401   0.01226   0.00758   0.0062   0.0117   1.0000
  11.050   1.2545   0.01248   0.00781   0.0068   0.0113   1.0000
  11.200   1.2693   0.01268   0.00802   0.0074   0.0111   1.0000
