  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 0012                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.200     Re =     2.000 e 6     Ncrit =   6.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
   7.750   0.8775   0.01015   0.00487   0.0045   0.0268   0.9921
   7.900   0.8957   0.01033   0.00504   0.0043   0.0256   0.9938
   8.050   0.9157   0.01052   0.00523   0.0038   0.0243   0.9944
   8.200   0.9357   0.01068   0.00539   0.0032   0.0237   0.9951
   8.350   0.9555   0.01085   0.00556   0.0027   0.0229   0.9959
   8.500   0.9751   0.01104   0.00575   0.0022   0.0220   0.9967
   8.650   0.9943   0.01125   0.00596   0.0018   0.0210   0.9976
   8.800   1.0135   0.01145   0.00616   0.0014   0.0202   0.9985
   8.950   1.0328   0.01163   0.00635   0.0010   0.0197   0.9993
   9.100   1.0520   0.01183   0.00655   0.0006   0.0191   0.9999
   9.250   1.0660   0.01201   0.00674   0.0013   0.0186   1.0000
   9.400   1.0793   0.01220   0.00694   0.0022   0.0180   1.0000
   9.550   1.0925   0.01240   0.00715   0.0030   0.0175   1.0000
   9.700   1.1058   0.01263   0.00738   0.0039   0.0169   1.0000
   9.850   1.1196   0.01281   0.00757   0.0046   0.0166   1.0000
  10.000   1.1335   0.01299   0.00778   0.0054   0.0164   1.0000
  10.150   1.1475   0.01319   0.00799   0.0061   0.0160   1.0000
  10.300   1.1616   0.01340   0.00822   0.0068   0.0157   1.0000
  10.450   1.1757   0.01363   0.00846   0.0074   0.0153   1.0000
  10.600   1.1898   0.01387   0.00871   0.0081   0.0149   1.0000
  10.750   1.2038   0.01413   0.00898   0.0087   0.0144   1.0000
  10.900   1.2175   0.01442   0.00928   0.0094   0.0139   1.0000
  11.050   1.2318   0.01466   0.00955   0.0100   0.0137   1.0000
  11.200   1.2462   0.01490   0.00981   0.0106   0.0135   1.0000
  11.350   1.2604   0.01515   0.01009   0.0112   0.0133   1.0000
  11.500   1.2745   0.01542   0.01038   0.0118   0.0130   1.0000
  11.650   1.2884   0.01570   0.01068   0.0125   0.0128   1.0000
  11.800   1.3022   0.01599   0.01099   0.0131   0.0125   1.0000
  11.950   1.3157   0.01629   0.01131   0.0138   0.0123   1.0000
  12.100   1.3290   0.01661   0.01166   0.0145   0.0120   1.0000
  12.250   1.3419   0.01695   0.01203   0.0153   0.0118   1.0000
  12.400   1.3544   0.01732   0.01242   0.0160   0.0115   1.0000
  12.550   1.3663   0.01773   0.01286   0.0169   0.0112   1.0000
  12.700   1.3787   0.01808   0.01325   0.0177   0.0111   1.0000
  12.850   1.3911   0.01843   0.01363   0.0185   0.0110   1.0000
  13.000   1.4031   0.01879   0.01403   0.0194   0.0109   1.0000
  13.150   1.4147   0.01917   0.01444   0.0203   0.0107   1.0000
  13.300   1.4258   0.01956   0.01487   0.0212   0.0106   1.0000
  13.450   1.4361   0.01997   0.01532   0.0223   0.0104   1.0000
  13.600   1.4448   0.02038   0.01577   0.0236   0.0103   1.0000
  13.750   1.4529   0.02081   0.01624   0.0249   0.0101   1.0000
  13.900   1.4606   0.02128   0.01674   0.0263   0.0100   1.0000
  14.050   1.4680   0.02179   0.01728   0.0276   0.0098   1.0000
  14.200   1.4750   0.02233   0.01787   0.0289   0.0097   1.0000
  14.350   1.4815   0.02293   0.01850   0.0301   0.0095   1.0000
  14.500   1.4874   0.02358   0.01920   0.0314   0.0094   1.0000
  14.650   1.4927   0.02430   0.01997   0.0325   0.0092   1.0000
  14.800   1.4972   0.02510   0.02082   0.0336   0.0091   1.0000
  14.950   1.5006   0.02602   0.02179   0.0347   0.0090   1.0000
  15.100   1.5030   0.02707   0.02290   0.0356   0.0089   1.0000
  15.250   1.5069   0.02804   0.02392   0.0363   0.0088   1.0000
  15.400   1.5106   0.02907   0.02502   0.0370   0.0088   1.0000
  15.550   1.5135   0.03023   0.02623   0.0375   0.0087   1.0000
  15.700   1.5162   0.03147   0.02753   0.0378   0.0087   1.0000
  15.850   1.5179   0.03285   0.02898   0.0380   0.0086   1.0000
  16.000   1.5189   0.03436   0.03055   0.0380   0.0086   1.0000
  16.150   1.5191   0.03605   0.03231   0.0379   0.0085   1.0000
  16.300   1.5188   0.03787   0.03419   0.0375   0.0084   1.0000
  16.450   1.5168   0.03993   0.03632   0.0370   0.0084   1.0000
  16.600   1.5141   0.04217   0.03863   0.0362   0.0083   1.0000
  16.750   1.5102   0.04464   0.04117   0.0353   0.0083   1.0000
  16.900   1.5049   0.04735   0.04395   0.0341   0.0083   1.0000
  17.050   1.4981   0.05032   0.04699   0.0327   0.0082   1.0000
  17.200   1.4898   0.05356   0.05031   0.0311   0.0082   1.0000
  17.350   1.4792   0.05719   0.05402   0.0292   0.0082   1.0000
  17.500   1.4669   0.06110   0.05801   0.0272   0.0082   1.0000
  17.650   1.4524   0.06536   0.06235   0.0250   0.0082   1.0000
  17.800   1.4359   0.06998   0.06705   0.0225   0.0082   1.0000
  17.950   1.4167   0.07503   0.07219   0.0198   0.0082   1.0000
  18.100   1.3947   0.08056   0.07780   0.0168   0.0082   1.0000
  18.250   1.3710   0.08646   0.08379   0.0136   0.0082   1.0000
  18.400   1.3444   0.09285   0.09027   0.0102   0.0083   1.0000
  18.550   1.3161   0.09962   0.09713   0.0065   0.0083   1.0000
  18.700   1.2878   0.10653   0.10412   0.0027   0.0084   1.0000
  18.850   1.2571   0.11393   0.11160  -0.0014   0.0084   1.0000
  19.000   1.2283   0.12118   0.11893  -0.0054   0.0085   1.0000
  19.150   1.2019   0.12823   0.12605  -0.0095   0.0085   1.0000
  19.300   1.1768   0.13514   0.13304  -0.0135   0.0085   1.0000
  19.450   1.1539   0.14187   0.13983  -0.0175   0.0086   1.0000
  19.600   1.1335   0.14832   0.14633  -0.0213   0.0086   1.0000
  19.750   1.1168   0.15423   0.15229  -0.0249   0.0086   1.0000
  19.900   1.1045   0.15927   0.15738  -0.0280   0.0086   1.0000
  20.050   1.0902   0.16488   0.16304  -0.0315   0.0086   1.0000
  20.200   1.0819   0.16933   0.16752  -0.0343   0.0085   1.0000
  20.350   1.0709   0.17450   0.17273  -0.0376   0.0085   1.0000
  20.500   1.0647   0.17867   0.17694  -0.0403   0.0085   1.0000
  20.650   1.0575   0.18315   0.18145  -0.0432   0.0084   1.0000
  20.800   1.0511   0.18752   0.18585  -0.0461   0.0084   1.0000
  20.950   1.0473   0.19131   0.18967  -0.0486   0.0083   1.0000
  21.100   1.0403   0.19593   0.19433  -0.0516   0.0083   1.0000
  21.250   1.0369   0.19971   0.19814  -0.0541   0.0082   1.0000
  21.400   1.0336   0.20353   0.20198  -0.0567   0.0081   1.0000
  21.550   1.0277   0.20815   0.20663  -0.0597   0.0080   1.0000
  21.700   1.0251   0.21193   0.21044  -0.0623   0.0079   1.0000
  21.850   1.0196   0.21664   0.21518  -0.0654   0.0078   1.0000
  22.000   1.0166   0.22073   0.21929  -0.0681   0.0077   1.0000
  22.150   1.0119   0.22546   0.22405  -0.0712   0.0076   1.0000
  22.300   1.0091   0.22966   0.22827  -0.0740   0.0074   1.0000
  22.450   1.0078   0.23347   0.23209  -0.0766   0.0073   1.0000
  22.600   1.0042   0.23813   0.23677  -0.0796   0.0071   1.0000
  22.750   1.0039   0.24173   0.24038  -0.0820   0.0069   1.0000
