  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 0012                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.200     Re =     6.200 e 6     Ncrit =   6.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  11.350   1.2969   0.01173   0.00733   0.0061   0.0101   1.0000
  11.500   1.3118   0.01193   0.00754   0.0067   0.0098   1.0000
  11.650   1.3268   0.01214   0.00775   0.0073   0.0096   1.0000
  11.800   1.3417   0.01236   0.00798   0.0078   0.0093   1.0000
  11.950   1.3567   0.01258   0.00821   0.0084   0.0090   1.0000
  12.100   1.3718   0.01280   0.00844   0.0089   0.0088   1.0000
  12.250   1.3870   0.01300   0.00865   0.0094   0.0088   1.0000
  12.400   1.4022   0.01321   0.00887   0.0099   0.0087   1.0000
  12.550   1.4172   0.01342   0.00910   0.0104   0.0086   1.0000
  12.700   1.4321   0.01365   0.00934   0.0110   0.0084   1.0000
  12.850   1.4469   0.01389   0.00959   0.0115   0.0083   1.0000
  13.000   1.4615   0.01413   0.00985   0.0121   0.0082   1.0000
  13.150   1.4759   0.01439   0.01012   0.0127   0.0080   1.0000
  13.300   1.4901   0.01466   0.01040   0.0134   0.0079   1.0000
  13.450   1.5041   0.01494   0.01070   0.0140   0.0077   1.0000
  13.600   1.5178   0.01523   0.01101   0.0147   0.0075   1.0000
  13.750   1.5313   0.01554   0.01133   0.0155   0.0073   1.0000
  13.900   1.5445   0.01585   0.01166   0.0162   0.0072   1.0000
  14.050   1.5575   0.01618   0.01201   0.0170   0.0070   1.0000
  14.200   1.5701   0.01652   0.01237   0.0179   0.0068   1.0000
  14.350   1.5830   0.01683   0.01271   0.0187   0.0068   1.0000
  14.500   1.5956   0.01714   0.01304   0.0195   0.0068   1.0000
  14.650   1.6078   0.01747   0.01339   0.0204   0.0067   1.0000
  14.800   1.6195   0.01781   0.01376   0.0214   0.0067   1.0000
  14.950   1.6302   0.01815   0.01413   0.0225   0.0066   1.0000
  15.100   1.6391   0.01851   0.01451   0.0239   0.0066   1.0000
  15.250   1.6476   0.01889   0.01491   0.0254   0.0065   1.0000
  15.400   1.6557   0.01930   0.01535   0.0268   0.0065   1.0000
  15.550   1.6636   0.01973   0.01582   0.0282   0.0064   1.0000
  15.700   1.6713   0.02020   0.01632   0.0295   0.0063   1.0000
  15.850   1.6787   0.02070   0.01685   0.0308   0.0063   1.0000
  16.000   1.6857   0.02125   0.01742   0.0321   0.0062   1.0000
  16.150   1.6923   0.02184   0.01805   0.0333   0.0061   1.0000
  16.300   1.6984   0.02248   0.01872   0.0344   0.0061   1.0000
  16.450   1.7041   0.02317   0.01945   0.0355   0.0060   1.0000
  16.600   1.7094   0.02392   0.02024   0.0366   0.0059   1.0000
  16.750   1.7143   0.02474   0.02109   0.0375   0.0059   1.0000
  16.900   1.7187   0.02563   0.02202   0.0384   0.0058   1.0000
  17.050   1.7223   0.02661   0.02304   0.0392   0.0058   1.0000
  17.200   1.7253   0.02769   0.02416   0.0398   0.0057   1.0000
  17.350   1.7278   0.02888   0.02539   0.0404   0.0056   1.0000
  17.500   1.7298   0.03015   0.02671   0.0408   0.0055   1.0000
  17.650   1.7307   0.03158   0.02818   0.0411   0.0054   1.0000
  17.800   1.7313   0.03311   0.02977   0.0412   0.0054   1.0000
  17.950   1.7306   0.03484   0.03155   0.0411   0.0053   1.0000
  18.100   1.7290   0.03670   0.03346   0.0409   0.0052   1.0000
  18.250   1.7264   0.03875   0.03556   0.0405   0.0052   1.0000
  18.400   1.7225   0.04103   0.03790   0.0398   0.0051   1.0000
  18.550   1.7179   0.04345   0.04038   0.0390   0.0051   1.0000
  18.700   1.7115   0.04613   0.04312   0.0381   0.0051   1.0000
  18.850   1.7056   0.04880   0.04585   0.0370   0.0051   1.0000
  19.000   1.6971   0.05187   0.04898   0.0357   0.0050   1.0000
  19.150   1.6876   0.05511   0.05228   0.0342   0.0050   1.0000
  19.300   1.6755   0.05870   0.05594   0.0325   0.0050   1.0000
  19.450   1.6616   0.06261   0.05992   0.0306   0.0050   1.0000
  19.600   1.6461   0.06680   0.06417   0.0284   0.0050   1.0000
  19.750   1.6277   0.07143   0.06887   0.0260   0.0050   1.0000
  19.900   1.6067   0.07645   0.07396   0.0234   0.0050   1.0000
  20.050   1.5841   0.08178   0.07937   0.0205   0.0050   1.0000
  20.200   1.5567   0.08789   0.08556   0.0172   0.0050   1.0000
  20.350   1.5262   0.09450   0.09225   0.0135   0.0051   1.0000
  20.500   1.4972   0.10101   0.09884   0.0099   0.0051   1.0000
  20.650   1.4646   0.10819   0.10610   0.0058   0.0051   1.0000
  20.800   1.4341   0.11513   0.11312   0.0017   0.0052   1.0000
  20.950   1.4023   0.12247   0.12053  -0.0026   0.0052   1.0000
  21.100   1.3656   0.13077   0.12892  -0.0077   0.0053   1.0000
  21.250   1.3337   0.13846   0.13669  -0.0125   0.0054   1.0000
  21.400   1.3021   0.14638   0.14469  -0.0176   0.0054   1.0000
  21.550   1.2705   0.15457   0.15296  -0.0230   0.0055   1.0000
  21.700   1.2405   0.16265   0.16112  -0.0285   0.0055   1.0000
  21.850   1.2124   0.17075   0.16929  -0.0340   0.0056   1.0000
  22.000   1.1865   0.17874   0.17735  -0.0396   0.0056   1.0000
  22.150   1.1635   0.18645   0.18512  -0.0451   0.0056   1.0000
  22.300   1.1431   0.19377   0.19249  -0.0502   0.0056   1.0000
  22.450   1.1341   0.19858   0.19734  -0.0537   0.0056   1.0000
  22.600   1.1187   0.20512   0.20393  -0.0583   0.0055   1.0000
  22.750   1.1051   0.21148   0.21033  -0.0628   0.0055   1.0000
  22.900   1.1005   0.21561   0.21448  -0.0657   0.0054   1.0000
  23.050   1.0893   0.22168   0.22059  -0.0700   0.0053   1.0000
