  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 0012                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.200     Re =     7.000 e 6     Ncrit =   5.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
   8.350   0.9604   0.00858   0.00403   0.0024   0.0154   0.9010
   8.500   0.9770   0.00870   0.00417   0.0026   0.0148   0.9101
   8.650   0.9934   0.00881   0.00430   0.0029   0.0142   0.9201
   8.800   1.0099   0.00891   0.00442   0.0032   0.0138   0.9285
   8.950   1.0264   0.00901   0.00454   0.0035   0.0136   0.9373
   9.100   1.0427   0.00911   0.00467   0.0038   0.0134   0.9449
   9.250   1.0589   0.00923   0.00480   0.0041   0.0131   0.9528
   9.400   1.0749   0.00936   0.00495   0.0045   0.0127   0.9591
   9.550   1.0906   0.00950   0.00510   0.0049   0.0122   0.9661
   9.700   1.1067   0.00965   0.00525   0.0053   0.0118   0.9712
   9.850   1.1223   0.00979   0.00541   0.0058   0.0112   0.9772
  10.000   1.1387   0.00993   0.00555   0.0061   0.0111   0.9818
  10.150   1.1558   0.01007   0.00570   0.0062   0.0110   0.9854
  10.300   1.1732   0.01022   0.00586   0.0063   0.0108   0.9888
  10.450   1.1905   0.01038   0.00602   0.0064   0.0106   0.9918
  10.600   1.2076   0.01055   0.00619   0.0065   0.0103   0.9939
  10.750   1.2263   0.01073   0.00638   0.0063   0.0101   0.9952
  10.900   1.2447   0.01093   0.00657   0.0061   0.0098   0.9964
  11.050   1.2628   0.01113   0.00678   0.0060   0.0095   0.9977
  11.200   1.2807   0.01133   0.00698   0.0060   0.0091   0.9989
  11.350   1.2985   0.01153   0.00719   0.0059   0.0089   0.9998
  11.500   1.3143   0.01171   0.00738   0.0063   0.0088   1.0000
  11.650   1.3295   0.01189   0.00756   0.0069   0.0087   1.0000
  11.800   1.3449   0.01207   0.00776   0.0074   0.0086   1.0000
  11.950   1.3602   0.01227   0.00796   0.0079   0.0085   1.0000
  12.100   1.3755   0.01246   0.00817   0.0084   0.0084   1.0000
  12.250   1.3907   0.01267   0.00838   0.0089   0.0083   1.0000
  12.400   1.4057   0.01289   0.00861   0.0094   0.0081   1.0000
  12.550   1.4206   0.01313   0.00885   0.0100   0.0078   1.0000
  12.700   1.4354   0.01337   0.00911   0.0105   0.0076   1.0000
  12.850   1.4501   0.01362   0.00937   0.0111   0.0075   1.0000
  13.000   1.4646   0.01388   0.00963   0.0117   0.0073   1.0000
  13.150   1.4790   0.01414   0.00991   0.0123   0.0070   1.0000
  13.300   1.4934   0.01440   0.01019   0.0129   0.0069   1.0000
