  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 0012                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.200     Re =     5.600 e 6     Ncrit =   6.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
   7.600   0.8703   0.00823   0.00363   0.0027   0.0206   0.9252
   7.750   0.8867   0.00831   0.00374   0.0030   0.0201   0.9337
   7.900   0.9035   0.00842   0.00386   0.0032   0.0194   0.9403
   8.050   0.9196   0.00852   0.00397   0.0035   0.0188   0.9481
   8.200   0.9359   0.00864   0.00410   0.0038   0.0180   0.9544
   8.350   0.9519   0.00876   0.00424   0.0042   0.0172   0.9605
   8.500   0.9681   0.00888   0.00436   0.0045   0.0167   0.9667
   8.650   0.9846   0.00899   0.00448   0.0048   0.0165   0.9712
   8.800   1.0008   0.00911   0.00461   0.0052   0.0161   0.9763
   8.950   1.0172   0.00924   0.00474   0.0054   0.0156   0.9807
   9.100   1.0341   0.00939   0.00489   0.0056   0.0151   0.9839
   9.250   1.0518   0.00954   0.00504   0.0056   0.0145   0.9869
   9.400   1.0695   0.00970   0.00520   0.0056   0.0139   0.9897
   9.550   1.0869   0.00984   0.00535   0.0056   0.0137   0.9922
   9.700   1.1045   0.00999   0.00549   0.0057   0.0135   0.9940
   9.850   1.1236   0.01015   0.00566   0.0053   0.0131   0.9950
  10.000   1.1425   0.01032   0.00583   0.0051   0.0127   0.9960
  10.150   1.1611   0.01051   0.00601   0.0048   0.0123   0.9970
  10.300   1.1796   0.01070   0.00621   0.0046   0.0119   0.9978
  10.450   1.1980   0.01090   0.00640   0.0045   0.0114   0.9986
  10.600   1.2163   0.01108   0.00660   0.0043   0.0111   0.9993
  10.750   1.2347   0.01126   0.00678   0.0042   0.0110   0.9999
  10.900   1.2501   0.01143   0.00696   0.0046   0.0109   1.0000
  11.050   1.2646   0.01160   0.00713   0.0053   0.0107   1.0000
  11.200   1.2794   0.01178   0.00732   0.0059   0.0105   1.0000
  11.350   1.2942   0.01197   0.00751   0.0065   0.0103   1.0000
  11.500   1.3092   0.01216   0.00772   0.0071   0.0101   1.0000
  11.650   1.3241   0.01238   0.00794   0.0076   0.0099   1.0000
  11.800   1.3391   0.01260   0.00817   0.0082   0.0096   1.0000
  11.950   1.3539   0.01283   0.00841   0.0087   0.0093   1.0000
  12.100   1.3687   0.01306   0.00865   0.0093   0.0091   1.0000
  12.250   1.3835   0.01330   0.00891   0.0099   0.0088   1.0000
  12.400   1.3986   0.01352   0.00913   0.0104   0.0088   1.0000
  12.550   1.4136   0.01374   0.00937   0.0109   0.0087   1.0000
  12.700   1.4284   0.01397   0.00961   0.0115   0.0086   1.0000
  12.850   1.4431   0.01420   0.00986   0.0120   0.0085   1.0000
  13.000   1.4576   0.01445   0.01013   0.0126   0.0083   1.0000
  13.150   1.4719   0.01471   0.01040   0.0133   0.0082   1.0000
  13.300   1.4860   0.01498   0.01069   0.0139   0.0081   1.0000
  13.450   1.4999   0.01526   0.01098   0.0146   0.0079   1.0000
  13.600   1.5136   0.01556   0.01129   0.0153   0.0078   1.0000
  13.750   1.5269   0.01587   0.01162   0.0160   0.0076   1.0000
